REF_DATE	GEO	DGUID	Wages	Type of work	National Occupational Classification (NOC)	Sex	Age group	UOM	UOM_ID	SCALAR_FACTOR	SCALAR_ID	VECTOR	COORDINATE	VALUE	STATUS	SYMBOL	TERMINATED	DECIMALS
2021	Canada	2016A000011124	Average hourly wage rate	Full-time employees	"Specialized middle management occupations [10, 20, 30, 40, 50]"	Males	25 to 54 years	Current dollars	75	units	0	v1481406239	1.2.2.4.2.3	57.81				2
2022	Canada	2016A000011124	Average hourly wage rate	Full-time employees	"Specialized middle management occupations [10, 20, 30, 40, 50]"	Males	25 to 54 years	Current dollars	75	units	0	v1481406239	1.2.2.4.2.3	60.8				2
2023	Canada	2016A000011124	Average hourly wage rate	Full-time employees	"Specialized middle management occupations [10, 20, 30, 40, 50]"	Males	25 to 54 years	Current dollars	75	units	0	v1481406239	1.2.2.4.2.3	64.02				2
2018	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Middle management occupations in retail and wholesale trade and customer services [60]	Males	25 to 54 years	Current dollars	75	units	0	v1481406251	1.2.2.5.2.3	40.96				2
2019	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Middle management occupations in retail and wholesale trade and customer services [60]	Males	25 to 54 years	Current dollars	75	units	0	v1481406251	1.2.2.5.2.3	39.82				2
2020	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Middle management occupations in retail and wholesale trade and customer services [60]	Males	25 to 54 years	Current dollars	75	units	0	v1481406251	1.2.2.5.2.3	42.97				2
2021	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Middle management occupations in retail and wholesale trade and customer services [60]	Males	25 to 54 years	Current dollars	75	units	0	v1481406251	1.2.2.5.2.3	44.84				2
2022	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Middle management occupations in retail and wholesale trade and customer services [60]	Males	25 to 54 years	Current dollars	75	units	0	v1481406251	1.2.2.5.2.3	46.72				2
2023	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Middle management occupations in retail and wholesale trade and customer services [60]	Males	25 to 54 years	Current dollars	75	units	0	v1481406251	1.2.2.5.2.3	48.7				2
2018	Canada	2016A000011124	Average hourly wage rate	Full-time employees	"Middle management occupations in trades, transportation, production and utilities [70, 80, 90]"	Males	25 to 54 years	Current dollars	75	units	0	v1481406263	1.2.2.6.2.3	44.98				2
2019	Canada	2016A000011124	Average hourly wage rate	Full-time employees	"Middle management occupations in trades, transportation, production and utilities [70, 80, 90]"	Males	25 to 54 years	Current dollars	75	units	0	v1481406263	1.2.2.6.2.3	46.15				2
2020	Canada	2016A000011124	Average hourly wage rate	Full-time employees	"Middle management occupations in trades, transportation, production and utilities [70, 80, 90]"	Males	25 to 54 years	Current dollars	75	units	0	v1481406263	1.2.2.6.2.3	46.09				2
2021	Canada	2016A000011124	Average hourly wage rate	Full-time employees	"Middle management occupations in trades, transportation, production and utilities [70, 80, 90]"	Males	25 to 54 years	Current dollars	75	units	0	v1481406263	1.2.2.6.2.3	48.17				2
2022	Canada	2016A000011124	Average hourly wage rate	Full-time employees	"Middle management occupations in trades, transportation, production and utilities [70, 80, 90]"	Males	25 to 54 years	Current dollars	75	units	0	v1481406263	1.2.2.6.2.3	51.61				2
2023	Canada	2016A000011124	Average hourly wage rate	Full-time employees	"Middle management occupations in trades, transportation, production and utilities [70, 80, 90]"	Males	25 to 54 years	Current dollars	75	units	0	v1481406263	1.2.2.6.2.3	55.75				2
2018	Canada	2016A000011124	Average hourly wage rate	Full-time employees	"Business, finance and administration occupations, except management [11-14]"	Males	25 to 54 years	Current dollars	75	units	0	v1481406275	1.2.2.7.2.3	32.12				2
2019	Canada	2016A000011124	Average hourly wage rate	Full-time employees	"Business, finance and administration occupations, except management [11-14]"	Males	25 to 54 years	Current dollars	75	units	0	v1481406275	1.2.2.7.2.3	33.67				2
2020	Canada	2016A000011124	Average hourly wage rate	Full-time employees	"Business, finance and administration occupations, except management [11-14]"	Males	25 to 54 years	Current dollars	75	units	0	v1481406275	1.2.2.7.2.3	35.62				2
2021	Canada	2016A000011124	Average hourly wage rate	Full-time employees	"Business, finance and administration occupations, except management [11-14]"	Males	25 to 54 years	Current dollars	75	units	0	v1481406275	1.2.2.7.2.3	36.34				2
2022	Canada	2016A000011124	Average hourly wage rate	Full-time employees	"Business, finance and administration occupations, except management [11-14]"	Males	25 to 54 years	Current dollars	75	units	0	v1481406275	1.2.2.7.2.3	36.84				2
2023	Canada	2016A000011124	Average hourly wage rate	Full-time employees	"Business, finance and administration occupations, except management [11-14]"	Males	25 to 54 years	Current dollars	75	units	0	v1481406275	1.2.2.7.2.3	37.84				2
2018	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in finance and business [11]	Males	25 to 54 years	Current dollars	75	units	0	v1481406287	1.2.2.8.2.3	39.91				2
2019	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in finance and business [11]	Males	25 to 54 years	Current dollars	75	units	0	v1481406287	1.2.2.8.2.3	40.18				2
2020	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in finance and business [11]	Males	25 to 54 years	Current dollars	75	units	0	v1481406287	1.2.2.8.2.3	43.42				2
2021	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in finance and business [11]	Males	25 to 54 years	Current dollars	75	units	0	v1481406287	1.2.2.8.2.3	44.78				2
2022	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in finance and business [11]	Males	25 to 54 years	Current dollars	75	units	0	v1481406287	1.2.2.8.2.3	45.27				2
2023	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in finance and business [11]	Males	25 to 54 years	Current dollars	75	units	0	v1481406287	1.2.2.8.2.3	45.99				2
2018	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in finance [111]	Males	25 to 54 years	Current dollars	75	units	0	v1481406299	1.2.2.9.2.3	40.42				2
2019	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in finance [111]	Males	25 to 54 years	Current dollars	75	units	0	v1481406299	1.2.2.9.2.3	40.8				2
2020	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in finance [111]	Males	25 to 54 years	Current dollars	75	units	0	v1481406299	1.2.2.9.2.3	44.01				2
2021	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in finance [111]	Males	25 to 54 years	Current dollars	75	units	0	v1481406299	1.2.2.9.2.3	46.39				2
2022	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in finance [111]	Males	25 to 54 years	Current dollars	75	units	0	v1481406299	1.2.2.9.2.3	46.54				2
2023	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in finance [111]	Males	25 to 54 years	Current dollars	75	units	0	v1481406299	1.2.2.9.2.3	47.9				2
2018	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in business [112]	Males	25 to 54 years	Current dollars	75	units	0	v1481406311	1.2.2.10.2.3	39.04				2
2019	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in business [112]	Males	25 to 54 years	Current dollars	75	units	0	v1481406311	1.2.2.10.2.3	39.01				2
2020	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in business [112]	Males	25 to 54 years	Current dollars	75	units	0	v1481406311	1.2.2.10.2.3	42.45				2
2021	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in business [112]	Males	25 to 54 years	Current dollars	75	units	0	v1481406311	1.2.2.10.2.3	41.9				2
2022	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in business [112]	Males	25 to 54 years	Current dollars	75	units	0	v1481406311	1.2.2.10.2.3	43.14				2
2023	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in business [112]	Males	25 to 54 years	Current dollars	75	units	0	v1481406311	1.2.2.10.2.3	42.93				2
2018	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Administrative and financial supervisors and specialized administrative occupations [12]	Males	25 to 54 years	Current dollars	75	units	0	v1481406323	1.2.2.11.2.3	31.58				2
2019	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Administrative and financial supervisors and specialized administrative occupations [12]	Males	25 to 54 years	Current dollars	75	units	0	v1481406323	1.2.2.11.2.3	33.08				2
2020	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Administrative and financial supervisors and specialized administrative occupations [12]	Males	25 to 54 years	Current dollars	75	units	0	v1481406323	1.2.2.11.2.3	34.07				2
2021	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Administrative and financial supervisors and specialized administrative occupations [12]	Males	25 to 54 years	Current dollars	75	units	0	v1481406323	1.2.2.11.2.3	35.02				2
2022	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Administrative and financial supervisors and specialized administrative occupations [12]	Males	25 to 54 years	Current dollars	75	units	0	v1481406323	1.2.2.11.2.3	34.68				2
2023	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Administrative and financial supervisors and specialized administrative occupations [12]	Males	25 to 54 years	Current dollars	75	units	0	v1481406323	1.2.2.11.2.3	35.69				2
2018	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Administrative occupations and transportation logistics occupations [13]	Males	25 to 54 years	Current dollars	75	units	0	v1481406335	1.2.2.12.2.3	29.43				2
2019	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Administrative occupations and transportation logistics occupations [13]	Males	25 to 54 years	Current dollars	75	units	0	v1481406335	1.2.2.12.2.3	31.39				2
2020	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Administrative occupations and transportation logistics occupations [13]	Males	25 to 54 years	Current dollars	75	units	0	v1481406335	1.2.2.12.2.3	30.86				2
2021	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Administrative occupations and transportation logistics occupations [13]	Males	25 to 54 years	Current dollars	75	units	0	v1481406335	1.2.2.12.2.3	31.98				2
2022	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Administrative occupations and transportation logistics occupations [13]	Males	25 to 54 years	Current dollars	75	units	0	v1481406335	1.2.2.12.2.3	32.93				2
2023	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Administrative occupations and transportation logistics occupations [13]	Males	25 to 54 years	Current dollars	75	units	0	v1481406335	1.2.2.12.2.3	34.04				2
2018	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Administrative and financial support and supply chain logistics occupations [14]	Males	25 to 54 years	Current dollars	75	units	0	v1481406347	1.2.2.13.2.3	22.93				2
2019	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Administrative and financial support and supply chain logistics occupations [14]	Males	25 to 54 years	Current dollars	75	units	0	v1481406347	1.2.2.13.2.3	23.35				2
2020	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Administrative and financial support and supply chain logistics occupations [14]	Males	25 to 54 years	Current dollars	75	units	0	v1481406347	1.2.2.13.2.3	24.74				2
2021	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Administrative and financial support and supply chain logistics occupations [14]	Males	25 to 54 years	Current dollars	75	units	0	v1481406347	1.2.2.13.2.3	25.03				2
2022	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Administrative and financial support and supply chain logistics occupations [14]	Males	25 to 54 years	Current dollars	75	units	0	v1481406347	1.2.2.13.2.3	25.87				2
2023	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Administrative and financial support and supply chain logistics occupations [14]	Males	25 to 54 years	Current dollars	75	units	0	v1481406347	1.2.2.13.2.3	26.36				2
2018	Canada	2016A000011124	Average hourly wage rate	Full-time employees	"Natural and applied sciences and related occupations, except management [21-22]"	Males	25 to 54 years	Current dollars	75	units	0	v1481406359	1.2.2.14.2.3	38.46				2
2019	Canada	2016A000011124	Average hourly wage rate	Full-time employees	"Natural and applied sciences and related occupations, except management [21-22]"	Males	25 to 54 years	Current dollars	75	units	0	v1481406359	1.2.2.14.2.3	39.59				2
2020	Canada	2016A000011124	Average hourly wage rate	Full-time employees	"Natural and applied sciences and related occupations, except management [21-22]"	Males	25 to 54 years	Current dollars	75	units	0	v1481406359	1.2.2.14.2.3	40.8				2
2021	Canada	2016A000011124	Average hourly wage rate	Full-time employees	"Natural and applied sciences and related occupations, except management [21-22]"	Males	25 to 54 years	Current dollars	75	units	0	v1481406359	1.2.2.14.2.3	41.97				2
2022	Canada	2016A000011124	Average hourly wage rate	Full-time employees	"Natural and applied sciences and related occupations, except management [21-22]"	Males	25 to 54 years	Current dollars	75	units	0	v1481406359	1.2.2.14.2.3	44.42				2
2023	Canada	2016A000011124	Average hourly wage rate	Full-time employees	"Natural and applied sciences and related occupations, except management [21-22]"	Males	25 to 54 years	Current dollars	75	units	0	v1481406359	1.2.2.14.2.3	47.02				2
2018	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in natural and applied sciences [21]	Males	25 to 54 years	Current dollars	75	units	0	v1481406371	1.2.2.15.2.3	42.84				2
2019	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in natural and applied sciences [21]	Males	25 to 54 years	Current dollars	75	units	0	v1481406371	1.2.2.15.2.3	43.52				2
2020	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in natural and applied sciences [21]	Males	25 to 54 years	Current dollars	75	units	0	v1481406371	1.2.2.15.2.3	45.02				2
2021	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in natural and applied sciences [21]	Males	25 to 54 years	Current dollars	75	units	0	v1481406371	1.2.2.15.2.3	45.98				2
2022	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in natural and applied sciences [21]	Males	25 to 54 years	Current dollars	75	units	0	v1481406371	1.2.2.15.2.3	49.04				2
2023	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in natural and applied sciences [21]	Males	25 to 54 years	Current dollars	75	units	0	v1481406371	1.2.2.15.2.3	51.9				2
2018	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in natural sciences [211]	Males	25 to 54 years	Current dollars	75	units	0	v1481406383	1.2.2.16.2.3	41.66				2
2019	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in natural sciences [211]	Males	25 to 54 years	Current dollars	75	units	0	v1481406383	1.2.2.16.2.3	41.93				2
2020	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in natural sciences [211]	Males	25 to 54 years	Current dollars	75	units	0	v1481406383	1.2.2.16.2.3	40.68				2
2021	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in natural sciences [211]	Males	25 to 54 years	Current dollars	75	units	0	v1481406383	1.2.2.16.2.3	45.56				2
2022	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in natural sciences [211]	Males	25 to 54 years	Current dollars	75	units	0	v1481406383	1.2.2.16.2.3	45.43				2
2023	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in natural sciences [211]	Males	25 to 54 years	Current dollars	75	units	0	v1481406383	1.2.2.16.2.3	48.48				2
2018	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in applied sciences (except engineering) [212]	Males	25 to 54 years	Current dollars	75	units	0	v1481406395	1.2.2.17.2.3	41.46				2
2019	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in applied sciences (except engineering) [212]	Males	25 to 54 years	Current dollars	75	units	0	v1481406395	1.2.2.17.2.3	43.13				2
2020	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in applied sciences (except engineering) [212]	Males	25 to 54 years	Current dollars	75	units	0	v1481406395	1.2.2.17.2.3	44.35				2
2021	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in applied sciences (except engineering) [212]	Males	25 to 54 years	Current dollars	75	units	0	v1481406395	1.2.2.17.2.3	46.05				2
2022	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in applied sciences (except engineering) [212]	Males	25 to 54 years	Current dollars	75	units	0	v1481406395	1.2.2.17.2.3	49.12				2
2023	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in applied sciences (except engineering) [212]	Males	25 to 54 years	Current dollars	75	units	0	v1481406395	1.2.2.17.2.3	51.87				2
2018	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in engineering [213]	Males	25 to 54 years	Current dollars	75	units	0	v1481406407	1.2.2.18.2.3	45.76				2
2019	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in engineering [213]	Males	25 to 54 years	Current dollars	75	units	0	v1481406407	1.2.2.18.2.3	44.65				2
2020	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in engineering [213]	Males	25 to 54 years	Current dollars	75	units	0	v1481406407	1.2.2.18.2.3	47.54				2
2021	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in engineering [213]	Males	25 to 54 years	Current dollars	75	units	0	v1481406407	1.2.2.18.2.3	45.9				2
2022	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in engineering [213]	Males	25 to 54 years	Current dollars	75	units	0	v1481406407	1.2.2.18.2.3	49.56				2
2023	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in engineering [213]	Males	25 to 54 years	Current dollars	75	units	0	v1481406407	1.2.2.18.2.3	52.51				2
2018	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Technical occupations related to natural and applied sciences [22]	Males	25 to 54 years	Current dollars	75	units	0	v1481406419	1.2.2.19.2.3	32.07				2
2019	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Technical occupations related to natural and applied sciences [22]	Males	25 to 54 years	Current dollars	75	units	0	v1481406419	1.2.2.19.2.3	33.03				2
2020	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Technical occupations related to natural and applied sciences [22]	Males	25 to 54 years	Current dollars	75	units	0	v1481406419	1.2.2.19.2.3	33.59				2
2021	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Technical occupations related to natural and applied sciences [22]	Males	25 to 54 years	Current dollars	75	units	0	v1481406419	1.2.2.19.2.3	33.46				2
2022	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Technical occupations related to natural and applied sciences [22]	Males	25 to 54 years	Current dollars	75	units	0	v1481406419	1.2.2.19.2.3	34.61				2
2023	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Technical occupations related to natural and applied sciences [22]	Males	25 to 54 years	Current dollars	75	units	0	v1481406419	1.2.2.19.2.3	36.74				2
2018	Canada	2016A000011124	Average hourly wage rate	Full-time employees	"Health occupations, except management [31-33]"	Males	25 to 54 years	Current dollars	75	units	0	v1481406431	1.2.2.20.2.3	33.4				2
2019	Canada	2016A000011124	Average hourly wage rate	Full-time employees	"Health occupations, except management [31-33]"	Males	25 to 54 years	Current dollars	75	units	0	v1481406431	1.2.2.20.2.3	33.97				2
2020	Canada	2016A000011124	Average hourly wage rate	Full-time employees	"Health occupations, except management [31-33]"	Males	25 to 54 years	Current dollars	75	units	0	v1481406431	1.2.2.20.2.3	35.92				2
2021	Canada	2016A000011124	Average hourly wage rate	Full-time employees	"Health occupations, except management [31-33]"	Males	25 to 54 years	Current dollars	75	units	0	v1481406431	1.2.2.20.2.3	35.66				2
2022	Canada	2016A000011124	Average hourly wage rate	Full-time employees	"Health occupations, except management [31-33]"	Males	25 to 54 years	Current dollars	75	units	0	v1481406431	1.2.2.20.2.3	35.69				2
2023	Canada	2016A000011124	Average hourly wage rate	Full-time employees	"Health occupations, except management [31-33]"	Males	25 to 54 years	Current dollars	75	units	0	v1481406431	1.2.2.20.2.3	38.18				2
2018	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in health [31]	Males	25 to 54 years	Current dollars	75	units	0	v1481406443	1.2.2.21.2.3	40.92				2
2019	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in health [31]	Males	25 to 54 years	Current dollars	75	units	0	v1481406443	1.2.2.21.2.3	41.87				2
2020	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in health [31]	Males	25 to 54 years	Current dollars	75	units	0	v1481406443	1.2.2.21.2.3	43.29				2
2021	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in health [31]	Males	25 to 54 years	Current dollars	75	units	0	v1481406443	1.2.2.21.2.3	44.08				2
2022	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in health [31]	Males	25 to 54 years	Current dollars	75	units	0	v1481406443	1.2.2.21.2.3	43.68				2
2023	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Professional occupations in health [31]	Males	25 to 54 years	Current dollars	75	units	0	v1481406443	1.2.2.21.2.3	46.72				2
2018	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Health treating and consultation services professionals [311]	Males	25 to 54 years	Current dollars	75	units	0	v1481406455	1.2.2.22.2.3	44.23				2
2019	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Health treating and consultation services professionals [311]	Males	25 to 54 years	Current dollars	75	units	0	v1481406455	1.2.2.22.2.3	45.14				2
2020	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Health treating and consultation services professionals [311]	Males	25 to 54 years	Current dollars	75	units	0	v1481406455	1.2.2.22.2.3	46.67				2
2021	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Health treating and consultation services professionals [311]	Males	25 to 54 years	Current dollars	75	units	0	v1481406455	1.2.2.22.2.3	49.56				2
2022	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Health treating and consultation services professionals [311]	Males	25 to 54 years	Current dollars	75	units	0	v1481406455	1.2.2.22.2.3	48.01				2
2023	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Health treating and consultation services professionals [311]	Males	25 to 54 years	Current dollars	75	units	0	v1481406455	1.2.2.22.2.3	51.91				2
2018	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Therapy and assessment professionals [312]	Males	25 to 54 years	Current dollars	75	units	0	v1481406467	1.2.2.23.2.3	41.5				2
2019	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Therapy and assessment professionals [312]	Males	25 to 54 years	Current dollars	75	units	0	v1481406467	1.2.2.23.2.3	38.44				2
2020	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Therapy and assessment professionals [312]	Males	25 to 54 years	Current dollars	75	units	0	v1481406467	1.2.2.23.2.3	42.56				2
2021	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Therapy and assessment professionals [312]	Males	25 to 54 years	Current dollars	75	units	0	v1481406467	1.2.2.23.2.3	41.78				2
2022	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Therapy and assessment professionals [312]	Males	25 to 54 years	Current dollars	75	units	0	v1481406467	1.2.2.23.2.3	42.58				2
2023	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Therapy and assessment professionals [312]	Males	25 to 54 years	Current dollars	75	units	0	v1481406467	1.2.2.23.2.3	44.73				2
2018	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Nursing and allied health professionals [313]	Males	25 to 54 years	Current dollars	75	units	0	v1481406479	1.2.2.24.2.3	37.3				2
2019	Canada	2016A000011124	Average hourly wage rate	Full-time employees	Nursing and allied health professionals [313]	Males	25 to 54 years	Current dollars	75	units	0	v1481406479	1.2.2.24.2.3	39.56				2
